title,prize,amount,year,link,genre,film_length,animation,film_stage,latin,torrent_search,youtube_search
The Brothers McMullen,Grand Jury Prize Dramatic,1,1995,https://en.m.wikipedia.org//wiki/The_Brothers_McMullen,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Brothers%20McMullen%201995,https://www.youtube.com/results?search_query=The+Brothers+McMullen+1995
The Young Poisoner's Handbook,Grand Jury Prize Dramatic,1,1995,https://en.m.wikipedia.org//wiki/The_Young_Poisoner%27s_Handbook,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Young%20Poisoner%27s%20Handbook%201995,https://www.youtube.com/results?search_query=The+Young+Poisoner%27s+Handbook+1995
Crumb,Grand Jury Prize Documentary,1,1995,https://en.m.wikipedia.org//wiki/Crumb_(film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Crumb%201995,https://www.youtube.com/results?search_query=Crumb+1995
Angela,Filmmakers Trophy Dramatic,1,1995,https://en.m.wikipedia.org//wiki/Angela_(1995_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Angela%201995,https://www.youtube.com/results?search_query=Angela+1995
Black is... Black Ain't,Filmmakers Trophy Documentary,1,1995,https://en.m.wikipedia.org//wiki/Black_is..._Black_Ain%27t,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Black%20is...%20Black%20Ain%27t%201995,https://www.youtube.com/results?search_query=Black+is...+Black+Ain%27t+1995
Picture Bride,Audience Award Dramatic,1,1995,https://en.m.wikipedia.org//wiki/Picture_Bride_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Picture%20Bride%201995,https://www.youtube.com/results?search_query=Picture+Bride+1995
Ballot Measure 9,Audience Award Documentary,1,1995,https://en.m.wikipedia.org//wiki/Ballot_Measure_9,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Ballot%20Measure%209%201995,https://www.youtube.com/results?search_query=Ballot+Measure+9+1995
Living in Oblivion,Waldo Salt Screenwriting Award,1,1995,https://en.m.wikipedia.org//wiki/Living_in_Oblivion,,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Living%20in%20Oblivion%201995,https://www.youtube.com/results?search_query=Living+in+Oblivion+1995
When Billy Broke His Head...and Other Tales of Wonder,Freedom of Expression Award,1,1995,,,,,,,https://rutracker.org/forum/tracker.php?nm=When%20Billy%20Broke%20His%20Head...and%20Other%20Tales%20of%20Wonder%201995,https://www.youtube.com/results?search_query=When+Billy+Broke+His+Head...and+Other+Tales+of+Wonder+1995
Jupiter's Wife,Special Jury Recognition for Directing,1,1995,,,,,directing,,https://rutracker.org/forum/tracker.php?nm=Jupiter%27s%20Wife%201995,https://www.youtube.com/results?search_query=Jupiter%27s+Wife+1995
Heavy,Special Jury Recognition for Directing,1,1995,https://en.m.wikipedia.org//wiki/Heavy_(film),,,,directing,,https://rutracker.org/forum/tracker.php?nm=Heavy%201995,https://www.youtube.com/results?search_query=Heavy+1995
Rhythm Thief,Special Jury Recognition for Directing,1,1995,https://en.m.wikipedia.org//wiki/Rhythm_Thief_(1994_film),,,,directing,,https://rutracker.org/forum/tracker.php?nm=Rhythm%20Thief%201995,https://www.youtube.com/results?search_query=Rhythm+Thief+1995
El héroe,Special Jury Recognition,1,1995,https://en.m.wikipedia.org//wiki/El_h%C3%A9roe,,,,,,https://rutracker.org/forum/tracker.php?nm=El%20héroe%201995,https://www.youtube.com/results?search_query=El+héroe+1995
Eagles Don't Hunt Flies,Honorable Mention Latin American Cinema,1,1995,,,,,,latin,https://rutracker.org/forum/tracker.php?nm=Eagles%20Don%27t%20Hunt%20Flies%201995,https://www.youtube.com/results?search_query=Eagles+Don%27t+Hunt+Flies+1995
Strawberry and Chocolate,Honorable Mention Latin American Cinema,1,1995,https://en.m.wikipedia.org//wiki/Strawberry_and_Chocolate,,,,,latin,https://rutracker.org/forum/tracker.php?nm=Strawberry%20and%20Chocolate%201995,https://www.youtube.com/results?search_query=Strawberry+and+Chocolate+1995
The Salesman and Other Adventures,Honorable Mention Short Filmmaking,1,1995,,,short,,,,https://rutracker.org/forum/tracker.php?nm=The%20Salesman%20and%20Other%20Adventures%201995,https://www.youtube.com/results?search_query=The+Salesman+and+Other+Adventures+1995
Tom's Flesh,Honorable Mention Short Filmmaking,1,1995,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Tom%27s%20Flesh%201995,https://www.youtube.com/results?search_query=Tom%27s+Flesh+1995
Nonnie & Alex,Honorable Mention Short Filmmaking,1,1995,https://en.m.wikipedia.org//wiki/Nonnie_%26_Alex,,short,,,,https://rutracker.org/forum/tracker.php?nm=Nonnie%20&%20Alex%201995,https://www.youtube.com/results?search_query=Nonnie+&+Alex+1995
Welcome to the Dollhouse,Grand Jury Prize Dramatic,1,1996,https://en.m.wikipedia.org//wiki/Welcome_to_the_Dollhouse,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Welcome%20to%20the%20Dollhouse%201996,https://www.youtube.com/results?search_query=Welcome+to+the+Dollhouse+1996
Troublesome Creek: A Midwestern,Grand Jury Prize Documentary,1,1996,https://en.m.wikipedia.org//wiki/Troublesome_Creek:_A_Midwestern,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Troublesome%20Creek:%20A%20Midwestern%201996,https://www.youtube.com/results?search_query=Troublesome+Creek:+A+Midwestern+1996
Girls Town,Filmmakers Trophy Dramatic,1,1996,https://en.m.wikipedia.org//wiki/Girls_Town_(1996_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Girls%20Town%201996,https://www.youtube.com/results?search_query=Girls+Town+1996
Care of the Spitfire Grill,Audience Award Dramatic,1,1996,https://en.m.wikipedia.org//wiki/The_Spitfire_Grill,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Care%20of%20the%20Spitfire%20Grill%201996,https://www.youtube.com/results?search_query=Care+of+the+Spitfire+Grill+1996
Troublesome Creek: A Midwestern,Audience Award Documentary,1,1996,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Troublesome%20Creek:%20A%20Midwestern%201996,https://www.youtube.com/results?search_query=Troublesome+Creek:+A+Midwestern+1996
Color of a Brisk and Leaping Day,Excellence in Cinematography Award Dramatic,1,1996,https://en.m.wikipedia.org//wiki/Color_of_a_Brisk_and_Leaping_Day,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Color%20of%20a%20Brisk%20and%20Leaping%20Day%201996,https://www.youtube.com/results?search_query=Color+of+a+Brisk+and+Leaping+Day+1996
Cutting Loose,Excellence in Cinematography Award Documentary,1,1996,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Cutting%20Loose%201996,https://www.youtube.com/results?search_query=Cutting+Loose+1996
Big Night,Waldo Salt Screenwriting Award,1,1996,https://en.m.wikipedia.org//wiki/Big_Night,,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=Big%20Night%201996,https://www.youtube.com/results?search_query=Big+Night+1996
The Celluloid Closet,Freedom of Expression Award,1,1996,https://en.m.wikipedia.org//wiki/The_Celluloid_Closet,,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Celluloid%20Closet%201996,https://www.youtube.com/results?search_query=The+Celluloid+Closet+1996
When We Were Kings,Special Jury Recognition,1,1996,https://en.m.wikipedia.org//wiki/When_We_Were_Kings,,,,,,https://rutracker.org/forum/tracker.php?nm=When%20We%20Were%20Kings%201996,https://www.youtube.com/results?search_query=When+We+Were+Kings+1996
I Shot Andy Warhol,Special Jury Prize for Acting,1,1996,https://en.m.wikipedia.org//wiki/I_Shot_Andy_Warhol,,,,acting,,https://rutracker.org/forum/tracker.php?nm=I%20Shot%20Andy%20Warhol%201996,https://www.youtube.com/results?search_query=I+Shot+Andy+Warhol+1996
Guantanamera,Honorable Mention Latin American Cinema,1,1996,https://en.m.wikipedia.org//wiki/Guantanamera_(film),,,,,latin,https://rutracker.org/forum/tracker.php?nm=Guantanamera%201996,https://www.youtube.com/results?search_query=Guantanamera+1996
Wild Horses,Honorable Mention Latin American Cinema,1,1996,https://en.m.wikipedia.org//wiki/Wild_Horses_(1995_film),,,,,latin,https://rutracker.org/forum/tracker.php?nm=Wild%20Horses%201996,https://www.youtube.com/results?search_query=Wild+Horses+1996
Pig!,Honorable Mention Short Filmmaking,1,1996,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Pig!%201996,https://www.youtube.com/results?search_query=Pig!+1996
Dry Mount,Honorable Mention Short Filmmaking,1,1996,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Dry%20Mount%201996,https://www.youtube.com/results?search_query=Dry+Mount+1996
Sunday,Grand Jury Prize Dramatic,1,1997,https://en.m.wikipedia.org//wiki/Sunday_(1997_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Sunday%201997,https://www.youtube.com/results?search_query=Sunday+1997
Girls Like Us,Grand Jury Prize Documentary,1,1997,https://en.m.wikipedia.org//wiki/Girls_Like_Us,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Girls%20Like%20Us%201997,https://www.youtube.com/results?search_query=Girls+Like+Us+1997
Love Jones,Audience Award Dramatic,1,1997,https://en.m.wikipedia.org//wiki/Love_Jones_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Love%20Jones%201997,https://www.youtube.com/results?search_query=Love+Jones+1997
Hurricane,Audience Award Dramatic,1,1997,https://en.m.wikipedia.org//wiki/Hurricane_Streets,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Hurricane%201997,https://www.youtube.com/results?search_query=Hurricane+1997
Paul Monette: The Brink of Summer's End,Audience Award Documentary,1,1997,https://en.m.wikipedia.org//wiki/Paul_Monette:_The_Brink_of_Summer%27s_End,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Paul%20Monette:%20The%20Brink%20of%20Summer%27s%20End%201997,https://www.youtube.com/results?search_query=Paul+Monette:+The+Brink+of+Summer%27s+End+1997
Licensed to Kill,Filmmakers Trophy Documentary,1,1997,https://en.m.wikipedia.org//wiki/Licensed_to_Kill_(1997_film),documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Licensed%20to%20Kill%201997,https://www.youtube.com/results?search_query=Licensed+to+Kill+1997
In the Company of Men,Filmmakers Trophy Dramatic,1,1997,https://en.m.wikipedia.org//wiki/In_the_Company_of_Men,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=In%20the%20Company%20of%20Men%201997,https://www.youtube.com/results?search_query=In+the+Company+of+Men+1997
Family Name,Freedom of Expression Award,1,1997,https://en.m.wikipedia.org//wiki/Family_Name_(film),,,,,,https://rutracker.org/forum/tracker.php?nm=Family%20Name%201997,https://www.youtube.com/results?search_query=Family+Name+1997
Fear and Learning at Hoover Elementary,Freedom of Expression Award,1,1997,,,,,,,https://rutracker.org/forum/tracker.php?nm=Fear%20and%20Learning%20at%20Hoover%20Elementary%201997,https://www.youtube.com/results?search_query=Fear+and+Learning+at+Hoover+Elementary+1997
My America ...or Honk if You Love Buddha,Excellence in Cinematography Award Documentary,1,1997,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=My%20America%20...or%20Honk%20if%20You%20Love%20Buddha%201997,https://www.youtube.com/results?search_query=My+America+...or+Honk+if+You+Love+Buddha+1997
"SICK: The Life & Death of Bob Flanagan, Supermasochist",Special Jury Recognition,1,1997,"https://en.m.wikipedia.org//wiki/SICK:_The_Life_%26_Death_of_Bob_Flanagan,_Supermasochist",,,,,,"https://rutracker.org/forum/tracker.php?nm=SICK:%20The%20Life%20&%20Death%20of%20Bob%20Flanagan,%20Supermasochist%201997","https://www.youtube.com/results?search_query=SICK:+The+Life+&+Death+of+Bob+Flanagan,+Supermasochist+1997"
Landscapes of Memory,Latin American Cinema Award,1,1997,,,,,,latin,https://rutracker.org/forum/tracker.php?nm=Landscapes%20of%20Memory%201997,https://www.youtube.com/results?search_query=Landscapes+of+Memory+1997
Man About Town,Short Filmmaking Award,1,1997,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Man%20About%20Town%201997,https://www.youtube.com/results?search_query=Man+About+Town+1997
Deep Crimson,Honorable Mention Latin American Cinema,1,1997,https://en.m.wikipedia.org//wiki/Deep_Crimson,,,,,latin,https://rutracker.org/forum/tracker.php?nm=Deep%20Crimson%201997,https://www.youtube.com/results?search_query=Deep+Crimson+1997
Syphon Gun,Honorable Mention Latin American Cinema,1,1997,,,,,,latin,https://rutracker.org/forum/tracker.php?nm=Syphon%20Gun%201997,https://www.youtube.com/results?search_query=Syphon+Gun+1997
Birdhouse,Honorable Mention Short Filmmaking,1,1997,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Birdhouse%201997,https://www.youtube.com/results?search_query=Birdhouse+1997
Slam,Grand Jury Prize Dramatic,1,1998,https://en.m.wikipedia.org//wiki/Slam_(1998_film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Slam%201998,https://www.youtube.com/results?search_query=Slam+1998
Frat House,Grand Jury Prize Documentary,1,1998,https://en.m.wikipedia.org//wiki/Frat_House,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Frat%20House%201998,https://www.youtube.com/results?search_query=Frat+House+1998
"The Farm: Angola, USA",Grand Jury Prize Documentary,1,1998,"https://en.m.wikipedia.org//wiki/The_Farm:_Angola,_USA",documentary,,,,,"https://rutracker.org/forum/tracker.php?nm=The%20Farm:%20Angola,%20USA%201998","https://www.youtube.com/results?search_query=The+Farm:+Angola,+USA+1998"
Miss Monday,Special Jury Prize for Acting,1,1998,,,,,acting,,https://rutracker.org/forum/tracker.php?nm=Miss%20Monday%201998,https://www.youtube.com/results?search_query=Miss+Monday+1998
Fishbelly White,Special Jury Prize Short Filmmaking,1,1998,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Fishbelly%20White%201998,https://www.youtube.com/results?search_query=Fishbelly+White+1998
Smoke Signals,Filmmakers Trophy Dramatic,1,1998,https://en.m.wikipedia.org//wiki/Smoke_Signals_(film),dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Smoke%20Signals%201998,https://www.youtube.com/results?search_query=Smoke+Signals+1998
Divine Trash,Filmmakers Trophy Documentary,1,1998,https://en.m.wikipedia.org//wiki/Divine_Trash,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Divine%20Trash%201998,https://www.youtube.com/results?search_query=Divine+Trash+1998
Pi,Directing Award Dramatic,1,1998,https://en.m.wikipedia.org//wiki/Pi_(film),dramatic,,,directing,,https://rutracker.org/forum/tracker.php?nm=Pi%201998,https://www.youtube.com/results?search_query=Pi+1998
Moment of Impact,Directing Award Documentary,1,1998,https://en.m.wikipedia.org//wiki/Moment_of_Impact_(film),documentary,,,directing,,https://rutracker.org/forum/tracker.php?nm=Moment%20of%20Impact%201998,https://www.youtube.com/results?search_query=Moment+of+Impact+1998
2by4,Excellence in Cinematography Award Dramatic,1,1998,https://en.m.wikipedia.org//wiki/2by4,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=2by4%201998,https://www.youtube.com/results?search_query=2by4+1998
Wild Man Blues,Excellence in Cinematography Award Documentary,1,1998,https://en.m.wikipedia.org//wiki/Wild_Man_Blues,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Wild%20Man%20Blues%201998,https://www.youtube.com/results?search_query=Wild+Man+Blues+1998
High Art,Waldo Salt Screenwriting Award,1,1998,https://en.m.wikipedia.org//wiki/High_Art,,,,screenwriting,,https://rutracker.org/forum/tracker.php?nm=High%20Art%201998,https://www.youtube.com/results?search_query=High+Art+1998
The Decline of Western Civilization III,Freedom of Expression Award,1,1998,https://en.m.wikipedia.org//wiki/The_Decline_of_Western_Civilization_III,,,,,,https://rutracker.org/forum/tracker.php?nm=The%20Decline%20of%20Western%20Civilization%20III%201998,https://www.youtube.com/results?search_query=The+Decline+of+Western+Civilization+III+1998
Who the Hell Is Juliette?,Honorable Mention Latin American Cinema,1,1998,https://en.m.wikipedia.org//wiki/Who_the_Hell_Is_Juliette%3F,,,,,latin,https://rutracker.org/forum/tracker.php?nm=Who%20the%20Hell%20Is%20Juliette?%201998,https://www.youtube.com/results?search_query=Who+the+Hell+Is+Juliette?+1998
Smoke Signals,Audience Award Dramatic,1,1998,,dramatic,,,,,https://rutracker.org/forum/tracker.php?nm=Smoke%20Signals%201998,https://www.youtube.com/results?search_query=Smoke+Signals+1998
Out of the Past,Audience Award Documentary,1,1998,,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=Out%20of%20the%20Past%201998,https://www.youtube.com/results?search_query=Out+of+the+Past+1998
Snake Feed,Honorable Mention Short Filmmaking,1,1998,,,short,,,,https://rutracker.org/forum/tracker.php?nm=Snake%20Feed%201998,https://www.youtube.com/results?search_query=Snake+Feed+1998
Human Remains,Honorable Mention Short Filmmaking,1,1998,https://en.m.wikipedia.org//wiki/Human_Remains_(film),,short,,,,https://rutracker.org/forum/tracker.php?nm=Human%20Remains%201998,https://www.youtube.com/results?search_query=Human+Remains+1998
Frances McDormand,Piper-Heidseick Tribute to Independent Vision,1,1998,,,,,,,https://rutracker.org/forum/tracker.php?nm=Frances%20McDormand%201998,https://www.youtube.com/results?search_query=Frances+McDormand+1998
American Movie,Grand Jury Prize Documentary,1,1999,https://en.m.wikipedia.org//wiki/American_Movie,documentary,,,,,https://rutracker.org/forum/tracker.php?nm=American%20Movie%201999,https://www.youtube.com/results?search_query=American+Movie+1999
